comm_id,trader_id,timestamp,channel,sentiment,is_flagged,linked_trade_id,counterparty_id,keyword_hits
COM0022564,TRD0303,2023-11-09 19:12:49.606339236,Email,Negative,0,,TRD0012,3
COM0022565,TRD0211,2024-07-03 14:17:58.994117401,Phone,Positive,0,,TRD0046,1
COM0022566,TRD0387,2024-11-19 20:19:02.987727081,Email,Urgent,0,,TRD0359,2
COM0022567,TRD0330,2023-12-24 03:42:53.343195098,Email,Neutral,0,,TRD0390,1
COM0022568,TRD0111,2024-12-24 19:18:09.555485366,Email,Neutral,0,,TRD0088,1
COM0022569,TRD0285,2024-12-23 06:48:58.139696110,Email,Negative,0,,TRD0024,1
COM0022570,TRD0149,2023-09-05 15:09:21.499951732,Chat,Positive,0,,TRD0288,1
COM0022571,TRD0182,2024-04-19 05:41:18.855097383,Email,Negative,0,,TRD0460,0
COM0022572,TRD0478,2024-09-24 09:14:58.629176572,Email,Neutral,0,,TRD0069,1
COM0022573,TRD0294,2024-11-26 22:38:36.483502622,Email,Negative,1,,TRD0055,2
COM0022574,TRD0245,2024-06-10 09:09:52.699359710,Email,Negative,0,,TRD0151,3
COM0022575,TRD0300,2024-11-15 20:19:11.096639315,Email,Neutral,0,,TRD0117,0
COM0022576,TRD0201,2023-06-14 19:56:31.985915870,Chat,Urgent,0,,TRD0111,1
COM0022577,TRD0458,2024-10-10 20:51:26.165820792,Phone,Positive,0,,TRD0263,3
COM0022578,TRD0024,2023-04-11 07:48:22.991258953,Email,Neutral,0,,TRD0332,2
COM0022579,TRD0278,2024-02-25 04:13:00.104332308,Phone,Urgent,0,,TRD0054,3
COM0022580,TRD0366,2023-03-30 04:18:34.521498134,Email,Neutral,0,,TRD0219,0
COM0022581,TRD0309,2023-09-05 14:02:00.659965860,Chat,Neutral,0,,TRD0266,0
COM0022582,TRD0340,2023-02-22 21:13:14.262411809,Phone,Neutral,0,,TRD0357,3
COM0022583,TRD0001,2024-04-18 10:08:50.155434732,Chat,Neutral,0,,TRD0342,1
COM0022584,TRD0171,2024-06-21 05:19:13.999258443,Email,Neutral,0,,TRD0223,0
COM0022585,TRD0318,2023-01-27 17:49:05.880062209,Phone,Neutral,0,,TRD0048,0
COM0022586,TRD0121,2023-07-11 18:09:58.890632680,Email,Negative,0,,TRD0224,2
COM0022587,TRD0283,2024-11-25 07:04:41.238326490,Chat,Neutral,0,,TRD0092,1
COM0022588,TRD0035,2024-04-01 01:32:06.337991374,Phone,Neutral,0,,TRD0164,0
COM0022589,TRD0010,2024-12-18 01:45:23.027865735,Email,Negative,0,,TRD0031,2
COM0022590,TRD0167,2023-09-25 15:39:07.061877992,Email,Urgent,0,,TRD0162,3
COM0022591,TRD0328,2024-08-26 00:54:48.918786133,Chat,Urgent,0,,TRD0222,0
COM0022592,TRD0163,2024-02-29 00:40:55.675766067,Email,Neutral,0,,TRD0070,3
COM0022593,TRD0042,2024-08-13 15:40:19.666325540,Email,Neutral,1,,TRD0082,1
COM0022594,TRD0491,2024-10-06 12:08:31.542080317,Phone,Negative,0,,TRD0389,2
COM0022595,TRD0042,2024-01-29 13:35:13.740198748,Email,Negative,0,,TRD0263,1
COM0022596,TRD0114,2023-03-26 02:06:33.874199357,Email,Neutral,0,,TRD0193,2
COM0022597,TRD0267,2023-06-18 16:22:46.571397527,Bloomberg,Negative,0,,TRD0465,3
COM0022598,TRD0087,2023-02-04 01:48:48.823645628,Phone,Neutral,0,,TRD0250,0
COM0022599,TRD0478,2024-11-24 19:29:09.726097668,Email,Positive,0,,TRD0237,1
COM0022600,TRD0159,2024-07-21 07:27:01.947692638,Bloomberg,Neutral,0,,TRD0026,1
COM0022601,TRD0478,2023-07-11 21:42:51.488896915,Email,Urgent,0,,TRD0475,1
COM0022602,TRD0280,2023-02-09 00:13:59.116410994,Phone,Neutral,0,,TRD0356,2
COM0022603,TRD0302,2023-05-15 03:58:01.234301115,Chat,Positive,1,,TRD0289,2
COM0022604,TRD0335,2024-08-13 15:58:49.897978037,Phone,Positive,0,,TRD0482,0
COM0022605,TRD0277,2024-10-06 11:35:42.728886913,Email,Positive,0,,TRD0239,3
COM0022606,TRD0096,2023-09-03 15:55:02.434873799,Phone,Neutral,0,,TRD0279,0
COM0022607,TRD0243,2024-07-26 23:59:18.768299978,Chat,Neutral,0,,TRD0243,1
COM0022608,TRD0179,2024-01-07 00:16:56.813232602,Email,Positive,0,,TRD0262,1
COM0022609,TRD0177,2024-12-30 23:22:04.831252012,Email,Negative,0,,TRD0005,2
COM0022610,TRD0080,2024-03-15 22:51:47.841847003,Email,Neutral,0,,TRD0296,1
COM0022611,TRD0099,2023-08-29 14:50:44.297443096,Phone,Negative,0,,TRD0116,0
COM0022612,TRD0193,2024-02-03 01:12:58.607942455,Email,Neutral,0,,TRD0058,2
COM0022613,TRD0119,2024-04-30 08:04:03.527264078,Email,Neutral,0,,TRD0382,2
COM0022614,TRD0332,2024-10-09 01:45:49.019770162,Email,Neutral,0,,TRD0245,2
COM0022615,TRD0124,2023-10-01 09:15:01.548459552,Bloomberg,Neutral,0,,TRD0378,0
COM0022616,TRD0405,2024-07-22 04:58:25.285539079,Phone,Urgent,0,,TRD0188,0
COM0022617,TRD0315,2023-10-21 01:40:51.288895967,Chat,Urgent,0,,TRD0175,0
COM0022618,TRD0006,2023-11-20 22:09:00.841982174,Chat,Neutral,0,,TRD0397,3
COM0022619,TRD0332,2024-01-31 05:59:16.687512683,Phone,Neutral,0,,TRD0047,1
COM0022620,TRD0385,2024-10-10 12:19:28.181088302,Email,Neutral,0,,TRD0108,0
COM0022621,TRD0324,2024-10-12 09:56:10.407789634,Email,Neutral,0,,TRD0491,1
COM0022622,TRD0078,2023-03-15 06:08:19.524551656,Chat,Neutral,0,,TRD0457,1
COM0022623,TRD0331,2023-05-16 06:13:37.029804597,Chat,Positive,0,,TRD0402,3
COM0022624,TRD0008,2023-06-17 17:19:51.330395351,Email,Positive,0,,TRD0475,3
COM0022625,TRD0233,2024-02-23 03:16:35.558763609,Phone,Neutral,0,,TRD0433,0
COM0022626,TRD0235,2024-06-30 11:36:39.671783530,Phone,Neutral,0,,TRD0158,0
COM0022627,TRD0108,2024-01-10 21:34:05.037705947,Chat,Neutral,0,,TRD0376,0
COM0022628,TRD0360,2023-12-23 07:39:40.662575731,Email,Neutral,0,,TRD0296,3
COM0022629,TRD0031,2024-08-02 21:32:33.779240538,Email,Positive,0,,TRD0463,2
COM0022630,TRD0370,2023-04-29 05:53:56.662842781,Email,Neutral,0,,TRD0105,0
COM0022631,TRD0209,2024-11-01 21:50:48.389967775,Chat,Positive,0,,TRD0139,3
COM0022632,TRD0465,2023-04-18 20:51:07.806134849,Chat,Neutral,0,,TRD0447,3
COM0022633,TRD0414,2024-08-14 07:50:02.613374277,Email,Urgent,0,,TRD0198,1
COM0022634,TRD0208,2024-02-12 19:00:54.000941283,Chat,Negative,0,,TRD0160,2
COM0022635,TRD0274,2024-05-13 06:16:38.412137015,Chat,Negative,0,,TRD0010,1
COM0022636,TRD0163,2023-08-02 05:12:15.214778957,Email,Urgent,0,,TRD0406,3
COM0022637,TRD0443,2024-01-05 01:11:07.013257676,Email,Neutral,0,,TRD0097,3
COM0022638,TRD0100,2023-08-11 02:51:21.747071877,Chat,Positive,0,,TRD0368,1
COM0022639,TRD0289,2023-09-11 15:55:34.372826256,Chat,Neutral,0,,TRD0026,0
COM0022640,TRD0329,2023-06-14 16:47:53.766448671,Email,Positive,0,,TRD0007,3
COM0022641,TRD0305,2024-04-07 10:17:57.124769491,Email,Neutral,0,,TRD0173,0
COM0022642,TRD0337,2024-07-01 01:57:16.858138823,Phone,Positive,0,,TRD0102,2
COM0022643,TRD0290,2023-06-04 16:36:29.427494363,Chat,Positive,0,,TRD0278,2
COM0022644,TRD0113,2023-09-06 05:31:30.456452295,Chat,Positive,0,,TRD0492,1
COM0022645,TRD0039,2023-12-15 20:52:02.466472488,Phone,Positive,0,,TRD0399,0
COM0022646,TRD0404,2023-11-16 22:41:09.483398575,Email,Neutral,1,,TRD0205,3
COM0022647,TRD0179,2023-06-23 06:25:14.762547336,Phone,Negative,0,,TRD0064,0
COM0022648,TRD0257,2023-03-13 04:02:54.419910286,Email,Neutral,0,,TRD0158,3
COM0022649,TRD0088,2024-07-27 13:07:57.084375562,Chat,Neutral,1,,TRD0043,1
COM0022650,TRD0455,2024-09-12 19:43:23.792645965,Chat,Positive,0,,TRD0237,0
COM0022651,TRD0481,2023-02-16 13:16:24.693895897,Bloomberg,Positive,0,,TRD0228,1
COM0022652,TRD0028,2024-01-26 17:48:47.728100973,Phone,Neutral,0,,TRD0333,2
COM0022653,TRD0473,2024-05-22 06:45:41.765201323,Phone,Positive,0,,TRD0432,0
COM0022654,TRD0067,2023-11-25 09:58:01.859747815,Email,Neutral,0,,TRD0458,3
COM0022655,TRD0118,2024-10-23 20:29:53.785488050,Email,Neutral,0,,TRD0451,3
COM0022656,TRD0195,2023-10-06 11:18:17.910005727,Chat,Neutral,0,,TRD0018,2
COM0022657,TRD0491,2024-07-23 03:00:49.364493470,Email,Positive,0,,TRD0114,2
COM0022658,TRD0337,2024-03-20 09:35:45.107141294,Chat,Positive,0,,TRD0154,1
COM0022659,TRD0486,2023-10-06 02:24:28.459778259,Chat,Neutral,0,,TRD0463,3
COM0022660,TRD0046,2023-06-24 08:53:17.203208635,Chat,Neutral,0,,TRD0123,2
COM0022661,TRD0091,2023-01-03 08:07:15.420157140,Chat,Neutral,0,,TRD0356,1
COM0022662,TRD0208,2024-10-24 11:55:41.728672515,Email,Neutral,0,,TRD0123,2
COM0022663,TRD0004,2024-05-20 14:39:07.533684039,Chat,Negative,0,,TRD0349,1
COM0022664,TRD0184,2024-09-20 03:23:19.005720140,Phone,Neutral,0,,TRD0442,2
COM0022665,TRD0457,2024-04-13 01:04:05.197116689,Email,Urgent,1,,TRD0002,2
COM0022666,TRD0307,2024-03-10 17:33:56.190944433,Email,Negative,0,,TRD0188,0
COM0022667,TRD0272,2024-06-29 02:44:51.944363307,Chat,Neutral,0,,TRD0071,1
COM0022668,TRD0305,2024-07-29 08:00:48.940278793,Chat,Neutral,0,,TRD0183,0
COM0022669,TRD0127,2023-09-05 17:53:06.390741843,Email,Urgent,0,,TRD0432,1
COM0022670,TRD0463,2024-03-14 04:55:26.195099241,Email,Neutral,0,,TRD0070,0
COM0022671,TRD0069,2024-07-05 08:06:08.969716310,Phone,Negative,0,,TRD0388,3
COM0022672,TRD0484,2024-06-23 05:53:46.855757496,Phone,Negative,0,,TRD0003,0
COM0022673,TRD0164,2023-05-20 12:28:36.402498278,Chat,Neutral,0,,TRD0470,3
COM0022674,TRD0406,2024-01-08 17:34:56.483985352,Chat,Neutral,0,,TRD0354,3
COM0022675,TRD0232,2024-07-25 20:24:01.644126097,Email,Negative,0,,TRD0025,3
COM0022676,TRD0092,2023-10-23 14:04:55.221670912,Chat,Neutral,0,,TRD0096,1
COM0022677,TRD0241,2023-10-19 18:02:04.739432006,Email,Positive,0,,TRD0249,3
COM0022678,TRD0003,2023-09-06 12:06:48.029705241,Email,Neutral,0,,TRD0153,1
COM0022679,TRD0220,2023-07-28 14:19:52.765860399,Chat,Positive,0,,TRD0117,3
COM0022680,TRD0352,2023-02-22 20:29:52.282938982,Email,Neutral,0,,TRD0012,2
COM0022681,TRD0012,2024-07-03 17:50:17.399847686,Chat,Negative,0,,TRD0410,3
COM0022682,TRD0294,2023-04-26 15:48:45.836044645,Email,Neutral,0,,TRD0389,3
COM0022683,TRD0356,2024-09-04 06:10:18.959654206,Phone,Neutral,1,,TRD0385,0
COM0022684,TRD0315,2023-10-31 08:22:40.816405473,Email,Neutral,1,,TRD0013,0
COM0022685,TRD0297,2023-05-29 16:59:24.776147692,Email,Negative,0,,TRD0274,3
COM0022686,TRD0146,2024-09-26 15:09:05.013505454,Email,Neutral,0,,TRD0230,3
COM0022687,TRD0090,2024-09-01 05:26:53.674728994,Phone,Positive,0,,TRD0466,1
COM0022688,TRD0050,2024-10-18 01:56:24.100007858,Email,Neutral,0,,TRD0314,1
COM0022689,TRD0239,2023-06-02 03:58:28.175680594,Email,Neutral,0,,TRD0425,3
COM0022690,TRD0193,2024-03-09 04:21:34.943763014,Phone,Urgent,0,,TRD0423,2
COM0022691,TRD0240,2023-04-15 07:36:30.063738937,Email,Positive,0,,TRD0343,3
COM0022692,TRD0412,2024-04-30 20:25:35.690043492,Chat,Neutral,0,,TRD0069,3
COM0022693,TRD0412,2024-03-20 07:24:04.359659375,Phone,Neutral,0,,TRD0341,3
COM0022694,TRD0298,2023-09-19 03:50:00.454203674,Chat,Neutral,0,,TRD0305,1
COM0022695,TRD0083,2023-03-04 09:42:54.762073319,Phone,Positive,0,,TRD0376,1
COM0022696,TRD0201,2024-01-14 16:03:40.550681112,Email,Urgent,0,,TRD0448,0
COM0022697,TRD0442,2023-08-22 20:40:55.594747114,Email,Neutral,0,,TRD0231,0
COM0022698,TRD0154,2023-07-28 05:42:39.177859765,Email,Neutral,0,,TRD0213,0
COM0022699,TRD0048,2023-09-16 10:09:05.213439854,Phone,Positive,0,,TRD0300,3
COM0022700,TRD0144,2024-03-10 23:15:31.425042117,Phone,Negative,0,,TRD0055,2
COM0022701,TRD0330,2024-07-18 10:45:06.137882714,Email,Negative,0,,TRD0200,3
COM0022702,TRD0367,2023-02-07 22:38:14.888626481,Bloomberg,Neutral,0,,TRD0493,0
COM0022703,TRD0195,2024-12-19 08:16:27.200647248,Email,Urgent,0,,TRD0124,3
COM0022704,TRD0411,2023-01-11 16:01:29.708130344,Email,Neutral,0,,TRD0338,3
COM0022705,TRD0345,2024-01-19 03:47:28.537567463,Chat,Positive,0,,TRD0211,1
COM0022706,TRD0430,2024-05-22 11:16:52.939453720,Chat,Neutral,0,,TRD0168,1
COM0022707,TRD0182,2024-05-18 16:02:29.940232507,Chat,Neutral,0,,TRD0284,0
COM0022708,TRD0179,2023-02-11 01:08:01.861095268,Email,Positive,0,,TRD0462,0
COM0022709,TRD0400,2023-11-29 00:23:35.182303227,Email,Neutral,0,,TRD0089,3
COM0022710,TRD0022,2023-03-14 21:49:22.444321576,Email,Urgent,0,,TRD0497,2
COM0022711,TRD0019,2023-04-02 11:21:41.726479215,Email,Negative,0,,TRD0119,2
COM0022712,TRD0431,2024-01-24 09:55:18.761587791,Phone,Positive,0,,TRD0036,3
COM0022713,TRD0484,2023-04-29 02:53:45.336641924,Chat,Neutral,0,,TRD0291,0
COM0022714,TRD0480,2023-03-20 00:28:09.349759715,Email,Neutral,0,,TRD0299,0
COM0022715,TRD0411,2023-03-26 12:24:21.882059629,Email,Positive,0,,TRD0086,0
COM0022716,TRD0104,2024-02-15 09:02:59.950113884,Chat,Neutral,0,,TRD0245,1
COM0022717,TRD0301,2023-06-26 13:04:00.180260504,Bloomberg,Positive,0,,TRD0134,1
COM0022718,TRD0362,2024-07-23 07:37:45.707967784,Email,Neutral,0,,TRD0264,2
COM0022719,TRD0090,2024-12-16 22:18:21.673427450,Phone,Negative,0,,TRD0321,0
COM0022720,TRD0285,2024-06-12 06:26:09.656135471,Email,Urgent,0,,TRD0422,0
COM0022721,TRD0062,2024-02-13 03:21:42.274146127,Chat,Neutral,0,,TRD0401,0
COM0022722,TRD0269,2024-07-02 05:41:23.026330277,Email,Neutral,0,,TRD0268,1
COM0022723,TRD0235,2023-07-03 15:09:24.874972359,Email,Positive,0,,TRD0267,2
COM0022724,TRD0204,2023-10-24 10:43:16.436809129,Email,Positive,0,,TRD0119,2
COM0022725,TRD0378,2024-07-27 00:21:46.386419044,Phone,Neutral,0,,TRD0106,3
COM0022726,TRD0425,2024-03-29 04:33:10.556465522,Email,Positive,0,,TRD0483,2
COM0022727,TRD0133,2024-06-07 09:05:46.841832036,Email,Positive,0,,TRD0129,3
COM0022728,TRD0285,2024-08-03 13:50:31.128695335,Chat,Neutral,0,,TRD0496,2
COM0022729,TRD0045,2024-09-08 20:17:51.224065603,Phone,Neutral,1,,TRD0041,0
COM0022730,TRD0370,2023-12-13 18:04:52.054366175,Phone,Neutral,0,,TRD0259,0
COM0022731,TRD0312,2024-12-01 11:02:19.599654574,Email,Neutral,0,,TRD0267,3
COM0022732,TRD0471,2024-04-18 07:11:02.497795582,Email,Neutral,0,,TRD0491,1
COM0022733,TRD0046,2024-07-24 02:12:29.168575164,Phone,Positive,0,,TRD0347,0
COM0022734,TRD0053,2023-01-15 11:29:11.921177698,Email,Negative,1,,TRD0281,3
COM0022735,TRD0289,2023-11-21 20:52:54.660290558,Email,Neutral,0,,TRD0191,0
COM0022736,TRD0267,2024-08-28 08:26:26.360939417,Bloomberg,Neutral,0,,TRD0492,0
COM0022737,TRD0255,2024-06-18 17:27:16.559274621,Chat,Neutral,0,,TRD0020,3
COM0022738,TRD0492,2024-12-16 21:26:01.887316197,Email,Neutral,0,,TRD0053,0
COM0022739,TRD0328,2024-07-12 11:12:58.118354221,Chat,Neutral,0,,TRD0295,0
COM0022740,TRD0404,2023-06-01 18:54:31.215565312,Email,Positive,1,,TRD0328,2
COM0022741,TRD0484,2024-06-25 23:48:22.748643843,Bloomberg,Positive,0,,TRD0452,1
COM0022742,TRD0178,2023-12-07 16:16:04.815869477,Chat,Neutral,0,,TRD0345,0
COM0022743,TRD0054,2024-04-20 14:14:24.181835607,Chat,Neutral,0,,TRD0238,2
COM0022744,TRD0500,2024-08-17 23:43:09.174830994,Email,Neutral,0,,TRD0256,1
COM0022745,TRD0452,2024-08-15 03:01:23.635770098,Chat,Neutral,0,,TRD0428,1
COM0022746,TRD0319,2024-11-20 02:45:08.220499257,Chat,Neutral,0,,TRD0193,3
COM0022747,TRD0087,2023-07-11 07:08:55.615233759,Email,Urgent,0,,TRD0165,3
COM0022748,TRD0345,2023-11-16 06:34:44.448471771,Chat,Negative,0,,TRD0054,2
COM0022749,TRD0038,2024-05-20 06:39:42.217470512,Email,Neutral,0,,TRD0054,0
COM0022750,TRD0185,2024-08-31 22:54:31.482570188,Chat,Neutral,0,,TRD0024,3
COM0022751,TRD0207,2024-09-03 08:29:56.485693371,Bloomberg,Neutral,0,,TRD0323,2
COM0022752,TRD0060,2023-11-25 14:37:06.696693124,Email,Neutral,0,,TRD0207,2
COM0022753,TRD0454,2024-03-12 18:24:32.582323185,Email,Positive,0,,TRD0333,0
COM0022754,TRD0081,2023-08-03 09:55:21.474106844,Phone,Neutral,0,,TRD0485,0
COM0022755,TRD0027,2024-11-10 22:05:47.668302106,Email,Urgent,0,,TRD0404,0
COM0022756,TRD0420,2023-03-30 03:40:48.242988038,Chat,Neutral,0,,TRD0261,2
COM0022757,TRD0076,2024-08-22 20:04:06.958162719,Chat,Negative,0,,TRD0172,3
COM0022758,TRD0051,2024-08-23 23:44:34.150988116,Chat,Negative,0,,TRD0072,3
COM0022759,TRD0019,2023-02-13 21:45:15.085885503,Email,Positive,0,,TRD0195,2
COM0022760,TRD0156,2024-02-07 03:45:48.355654670,Phone,Neutral,0,,TRD0315,0
COM0022761,TRD0233,2024-06-28 18:17:35.097647778,Phone,Neutral,0,,TRD0037,1
COM0022762,TRD0159,2023-01-31 09:28:02.930989298,Bloomberg,Neutral,0,,TRD0154,2
COM0022763,TRD0415,2024-05-10 02:46:26.283018453,Email,Neutral,0,,TRD0036,1
COM0022764,TRD0095,2023-12-30 22:24:31.680937122,Chat,Neutral,0,,TRD0434,1
COM0022765,TRD0415,2023-05-30 02:42:51.805406362,Email,Urgent,0,,TRD0337,1
COM0022766,TRD0093,2024-07-06 05:12:35.685984729,Bloomberg,Positive,0,,TRD0261,0
COM0022767,TRD0392,2024-07-30 21:40:08.266312221,Email,Negative,0,,TRD0428,0
COM0022768,TRD0215,2024-01-14 10:51:54.924956271,Chat,Neutral,0,,TRD0376,1
COM0022769,TRD0117,2023-09-04 17:55:43.424214589,Email,Neutral,0,,TRD0162,1
COM0022770,TRD0368,2023-09-14 09:59:11.564543207,Chat,Neutral,0,,TRD0224,0
COM0022771,TRD0460,2024-09-27 19:24:07.808685276,Chat,Negative,0,,TRD0092,3
COM0022772,TRD0473,2023-09-28 17:50:16.486859368,Bloomberg,Negative,1,,TRD0017,1
COM0022773,TRD0251,2024-04-08 20:34:48.900252023,Bloomberg,Positive,0,,TRD0022,1
COM0022774,TRD0376,2023-01-13 15:22:00.150890833,Phone,Urgent,0,,TRD0341,1
COM0022775,TRD0019,2023-01-16 09:11:36.535166225,Phone,Negative,0,,TRD0359,0
COM0022776,TRD0497,2023-08-27 11:27:01.680770889,Chat,Neutral,0,,TRD0138,1
COM0022777,TRD0114,2024-01-16 17:45:09.892267884,Chat,Negative,0,,TRD0285,3
COM0022778,TRD0325,2024-10-17 04:41:39.077710469,Phone,Neutral,0,,TRD0019,3
COM0022779,TRD0331,2023-09-06 16:33:10.332619960,Chat,Urgent,0,,TRD0091,2
COM0022780,TRD0241,2023-11-28 11:53:32.664976216,Phone,Neutral,0,,TRD0127,2
COM0022781,TRD0017,2024-12-18 15:25:28.486804518,Email,Negative,0,,TRD0058,2
COM0022782,TRD0438,2023-11-28 00:21:56.925156640,Email,Neutral,0,,TRD0366,0
COM0022783,TRD0090,2023-10-14 18:44:35.392108222,Email,Neutral,0,,TRD0372,2
COM0022784,TRD0290,2023-12-01 01:05:36.928207527,Email,Positive,0,,TRD0431,3
COM0022785,TRD0055,2023-02-07 02:58:01.407148091,Phone,Positive,0,,TRD0008,1
COM0022786,TRD0027,2024-08-14 16:11:47.035600879,Email,Neutral,0,,TRD0375,0
COM0022787,TRD0490,2023-01-04 04:25:14.136914114,Chat,Neutral,0,,TRD0296,1
COM0022788,TRD0026,2023-06-14 07:01:54.256718386,Chat,Negative,0,,TRD0295,1
COM0022789,TRD0020,2024-08-01 14:53:24.307143710,Chat,Neutral,0,,TRD0264,0
COM0022790,TRD0100,2024-06-12 03:17:21.138140892,Chat,Positive,0,,TRD0008,2
COM0022791,TRD0151,2023-07-08 15:20:20.259852467,Bloomberg,Negative,0,,TRD0021,1
COM0022792,TRD0094,2024-04-29 23:04:58.262520018,Phone,Neutral,0,,TRD0270,0
COM0022793,TRD0220,2024-04-24 08:44:58.581066188,Chat,Neutral,0,,TRD0059,1
COM0022794,TRD0062,2024-05-18 05:59:23.564923748,Email,Neutral,0,,TRD0065,2
COM0022795,TRD0470,2024-11-27 12:13:10.561986059,Email,Neutral,0,,TRD0462,0
COM0022796,TRD0394,2023-06-19 03:23:55.945566970,Email,Positive,1,,TRD0240,0
COM0022797,TRD0431,2023-12-29 23:01:30.701210148,Chat,Positive,0,,TRD0273,1
COM0022798,TRD0345,2024-06-25 05:13:00.256342148,Email,Positive,0,,TRD0016,2
COM0022799,TRD0174,2023-07-31 10:19:07.013026976,Email,Positive,0,,TRD0290,3
COM0022800,TRD0148,2024-06-21 16:50:12.824825735,Email,Negative,0,,TRD0210,1
COM0022801,TRD0272,2024-07-20 08:01:39.397462247,Email,Neutral,0,,TRD0286,3
COM0022802,TRD0285,2023-06-30 01:12:30.746524194,Email,Positive,0,,TRD0302,3
COM0022803,TRD0416,2023-12-01 17:16:35.886278931,Email,Negative,0,,TRD0039,0
COM0022804,TRD0414,2023-10-02 22:55:41.312692578,Email,Neutral,0,,TRD0087,1
COM0022805,TRD0215,2024-03-09 04:19:09.654915340,Chat,Neutral,0,,TRD0113,3
COM0022806,TRD0378,2024-01-07 10:33:14.486666790,Email,Neutral,0,,TRD0139,2
COM0022807,TRD0426,2024-05-11 17:50:05.609456819,Email,Urgent,0,,TRD0210,1
COM0022808,TRD0440,2024-05-25 13:42:19.262468708,Email,Neutral,0,,TRD0097,0
COM0022809,TRD0083,2023-12-23 18:01:01.755354648,Chat,Neutral,0,,TRD0370,2
COM0022810,TRD0405,2024-02-13 22:53:48.682374466,Email,Neutral,0,,TRD0408,3
COM0022811,TRD0425,2024-04-08 10:27:39.188727792,Email,Positive,0,,TRD0130,0
COM0022812,TRD0476,2023-07-09 08:54:26.720520252,Phone,Neutral,0,,TRD0065,1
COM0022813,TRD0244,2023-05-20 16:08:35.607068679,Email,Neutral,0,,TRD0205,3
COM0022814,TRD0030,2024-12-15 18:51:05.892149130,Phone,Positive,1,,TRD0299,1
COM0022815,TRD0389,2024-03-20 02:36:21.373845887,Chat,Neutral,0,,TRD0441,2
COM0022816,TRD0264,2023-02-21 12:44:31.380341832,Email,Neutral,0,,TRD0186,0
COM0022817,TRD0443,2024-02-29 16:43:30.929592535,Email,Neutral,0,,TRD0270,3
COM0022818,TRD0432,2024-04-22 06:26:24.912918840,Email,Neutral,0,,TRD0329,1
COM0022819,TRD0426,2024-10-31 08:23:41.209665557,Phone,Negative,1,,TRD0426,1
COM0022820,TRD0465,2023-06-10 18:41:34.547240899,Email,Positive,0,,TRD0297,3
COM0022821,TRD0104,2024-03-16 00:28:44.658704688,Email,Neutral,0,,TRD0054,1
COM0022822,TRD0233,2023-11-12 18:37:01.828274110,Phone,Negative,0,,TRD0247,0
COM0022823,TRD0243,2024-04-16 10:34:43.993580643,Chat,Positive,0,,TRD0424,1
COM0022824,TRD0138,2024-12-30 08:01:29.984940327,Email,Positive,0,,TRD0329,2
COM0022825,TRD0427,2024-09-01 06:38:10.026071223,Chat,Positive,0,,TRD0419,1
COM0022826,TRD0317,2023-05-22 12:43:38.344438549,Chat,Neutral,0,,TRD0299,1
COM0022827,TRD0083,2023-06-14 17:11:04.310076165,Email,Positive,0,,TRD0496,2
COM0022828,TRD0225,2024-11-12 06:09:30.279493758,Phone,Positive,0,,TRD0454,1
COM0022829,TRD0340,2023-03-01 14:48:26.340935631,Email,Neutral,0,,TRD0112,1
COM0022830,TRD0040,2023-10-31 13:58:16.489068811,Chat,Positive,0,,TRD0066,3
COM0022831,TRD0275,2023-05-02 23:30:05.653960776,Email,Positive,0,,TRD0317,2
COM0022832,TRD0316,2023-04-30 10:08:56.508795330,Email,Neutral,0,,TRD0476,0
COM0022833,TRD0267,2024-10-14 12:06:40.582329236,Phone,Neutral,0,,TRD0260,3
COM0022834,TRD0175,2023-02-08 09:27:42.192957496,Bloomberg,Neutral,0,,TRD0470,3
COM0022835,TRD0482,2024-12-10 00:15:26.436267612,Email,Positive,0,,TRD0288,3
COM0022836,TRD0390,2023-01-06 05:52:35.620705889,Chat,Urgent,0,,TRD0012,2
COM0022837,TRD0168,2023-04-09 20:59:34.113520345,Phone,Negative,0,,TRD0037,3
COM0022838,TRD0034,2023-01-24 23:41:23.167137022,Email,Neutral,0,,TRD0319,2
COM0022839,TRD0020,2023-03-16 03:30:24.311697018,Chat,Negative,0,,TRD0197,3
COM0022840,TRD0387,2024-09-16 13:16:32.824171440,Bloomberg,Urgent,0,,TRD0276,0
COM0022841,TRD0277,2023-03-22 03:54:20.173944634,Phone,Neutral,0,,TRD0076,0
COM0022842,TRD0083,2023-09-25 00:06:56.640774091,Email,Urgent,0,,TRD0288,1
COM0022843,TRD0047,2023-09-24 10:30:48.802078056,Phone,Neutral,0,,TRD0237,2
COM0022844,TRD0211,2023-08-01 10:51:17.385155480,Email,Urgent,0,,TRD0063,0
COM0022845,TRD0284,2024-07-12 16:50:24.270796744,Email,Negative,0,,TRD0438,3
COM0022846,TRD0038,2023-05-18 10:06:37.445870006,Phone,Negative,0,,TRD0217,3
COM0022847,TRD0257,2024-03-05 16:35:06.643581045,Email,Neutral,0,,TRD0462,1
COM0022848,TRD0301,2024-09-10 15:57:57.228961653,Chat,Neutral,0,,TRD0348,2
COM0022849,TRD0183,2024-02-14 13:40:44.099344800,Email,Neutral,0,,TRD0330,3
COM0022850,TRD0317,2023-05-10 11:28:49.087417545,Chat,Neutral,0,,TRD0282,1
COM0022851,TRD0462,2023-09-24 03:29:02.651927507,Email,Neutral,0,,TRD0104,3
